subtask	score
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.970261698906167
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.971194557882685
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.952703522018837
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-7	6.045211564338674
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.987762880540522
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.99331584948561
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.958350604202083
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-1	5.892976256318208
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-2	5.9311818792154565
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-3	5.9104245250228935
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-4	5.936618706301001
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-5	5.8859098379164045
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-6	5.908175069648681
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-7	5.878382864549408
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-8	5.923103772756701
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.930439794620897
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.969462820323216
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-1	5.9249527297538815
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-2	5.944667253775142
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-3	5.925380707627728
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-4	5.955856551450141
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-5	5.915299933146462
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-6	5.891817133154671
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-7	5.932221257247479
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-8	5.941154554331588
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.961622044266477
