filename	unknown	tokens	lines
wiki-4160	10910	88317	88883
wiki-4161	10945	90962	91502
wiki-4162	11270	91452	92040
wiki-4163	10774	89670	90286
wiki-4164	11007	91066	91736
wiki-4165	10112	89820	90388
wiki-4166	10446	90285	90937
wiki-4167	10002	90199	90771
wiki-4168	10026	90137	90753
wiki-4169	10235	89481	90081
wiki-417	9630	91831	91973
wiki-4170	10321	90119	90843
wiki-4171	10380	89591	90245
wiki-4172	9964	88438	89048
wiki-4173	10308	90260	90846
wiki-4174	9913	87663	88245
wiki-4175	9474	87113	87643
wiki-4176	9986	90796	91436
wiki-4177	10190	89589	90289
wiki-4178	10200	89876	90478
wiki-4179	10907	91434	92054
wiki-418	9306	91414	91620
wiki-4180	10275	88665	89287
wiki-4181	10530	88540	89260
wiki-4182	10163	90399	90991
wiki-4183	9777	89641	90143
wiki-4184	10737	91052	91656
wiki-4185	11850	92158	92610
wiki-4186	10957	89661	90277
wiki-4187	9570	87909	88429
wiki-4188	3209	31611	31813
wiki-419	10015	91629	92029
wiki-42	7878	82159	82723
wiki-420	9767	91108	91444
wiki-421	9723	91178	91420
wiki-422	10324	93138	93330
wiki-423	10630	91975	92255
wiki-424	9405	91133	91401
wiki-425	9763	90627	90899
wiki-426	8431	82420	82646
wiki-427	10725	89845	90101
wiki-428	10225	92478	92724
wiki-429	9831	91073	91317
wiki-43	8171	89237	90343
wiki-430	9719	90230	90452
wiki-431	11023	90152	90372
wiki-432	9972	88730	88990
wiki-433	9543	91990	92188
wiki-434	9295	92176	92398
wiki-435	10192	92757	92955
wiki-436	10249	89885	90159
wiki-437	10056	91201	91467
wiki-438	10171	91068	91360
wiki-439	9351	92278	92506
wiki-44	8462	88515	89099
wiki-440	10420	90419	90669
wiki-441	10055	93543	93787
wiki-442	8409	78167	78393
wiki-443	9647	91300	91524
wiki-444	9591	86802	87030
wiki-445	9588	88225	88491
wiki-446	9253	90139	90401
wiki-447	10160	93659	93977
wiki-448	9973	91305	91537
wiki-449	8712	91271	91399
wiki-45	8292	85574	85706
wiki-450	10023	93680	93896
wiki-451	10170	92619	92847
wiki-452	9385	92696	92934
wiki-453	9758	92823	93101
wiki-454	9733	89900	90250
wiki-455	9883	94097	94365
wiki-456	9968	91836	92100
wiki-457	10334	91238	91538
wiki-458	10389	92400	92736
wiki-459	9529	90942	91166
wiki-46	7880	87860	87946
wiki-460	9540	88747	89147
wiki-461	11118	92733	92955
wiki-462	9844	92259	92515
wiki-463	9781	91800	92178
wiki-464	9682	92786	93060
wiki-465	9874	91283	91573
wiki-466	8772	92506	92690
wiki-467	9263	90322	90670
wiki-468	9352	91186	91474
wiki-469	9103	89897	90115
wiki-47	7337	77542	77678
wiki-470	10090	92268	92550
wiki-471	10079	91484	91868
wiki-472	9840	90835	91267
wiki-473	9293	90977	91257
wiki-474	8248	89687	89873
wiki-475	10075	92248	92486
wiki-476	9757	90576	90894
wiki-477	9062	91869	92251
wiki-478	10471	93176	93432
wiki-479	10447	93390	93732
wiki-48	9586	88688	88818
wiki-480	9997	90158	90570
wiki-481	9727	90061	90337
wiki-482	10842	91145	91545
wiki-483	8886	86521	86815
wiki-484	10578	91489	91741
wiki-485	9637	89593	89913
wiki-486	9002	89428	89618
wiki-487	10263	91480	91766
wiki-488	9587	91611	91925
wiki-489	9400	90635	90899
wiki-49	8459	88854	88986
wiki-490	10195	90675	90883
wiki-491	11149	92761	93033
wiki-492	9742	89914	90170
wiki-493	10859	92358	92598
wiki-494	9398	89652	89992
wiki-495	9621	85788	86104
wiki-496	10855	83526	83590
wiki-497	11071	94149	94329
wiki-498	10155	88803	89113
wiki-499	10437	92056	92368
wiki-5	8214	89462	89512
wiki-50	9181	92475	92619
wiki-500	9523	91301	91579
wiki-501	10737	91706	91980
wiki-502	9532	90228	90462
wiki-503	10224	92209	92507
wiki-504	9989	89424	89736
wiki-505	9379	91484	91734
wiki-506	10974	92383	92597
wiki-507	10582	91041	91337
wiki-508	9622	85314	85684
wiki-509	9395	91586	91840
wiki-51	9438	88460	88592
wiki-510	9490	90044	90314
wiki-511	11175	92482	92798
wiki-512	10150	91813	92067
wiki-513	10057	89525	89753
wiki-514	10580	91511	91831
wiki-515	10434	88928	89218
wiki-516	10697	90936	91170
wiki-517	9947	81766	81998
wiki-518	10760	90669	90911
wiki-519	8739	87408	87640
wiki-52	9979	90768	90870
wiki-520	9888	90800	91040
wiki-521	9445	89024	89286
wiki-522	9856	88859	89111
wiki-523	9557	91997	92247
wiki-524	9884	89644	89906
wiki-525	9337	91650	91774
wiki-526	9618	90819	90957
wiki-527	9862	90746	91010
wiki-528	9875	89352	89658
wiki-529	10042	89682	89964
wiki-53	9173	86410	86526
wiki-530	9209	90705	90949
wiki-531	9906	89669	89883
wiki-532	9574	90715	90941
wiki-533	9262	90822	91106
wiki-534	10669	90810	91142
wiki-535	10425	92436	92664
wiki-536	9897	86929	87197
wiki-537	9763	92937	93173
wiki-538	10062	91391	91683
wiki-539	9898	90599	90799
wiki-54	8956	89744	89910
wiki-540	9811	91517	91759
wiki-541	9593	90600	90948
wiki-542	10817	92527	92787
wiki-543	10404	91046	91396
wiki-544	10106	90347	90655
wiki-545	9914	89956	90244
wiki-546	9722	89916	90164
wiki-547	10876	91545	91817
wiki-548	9781	93132	93442
wiki-549	9700	90949	91247
wiki-55	9247	89577	89703
wiki-550	9290	90628	90824
wiki-551	10423	91646	91884
wiki-552	10943	90240	90514
wiki-553	9536	91799	92099
wiki-554	9833	93032	93250
wiki-555	10331	91234	91628
wiki-556	9844	89931	90247
wiki-557	10201	91769	92031
wiki-558	10122	89813	90109
wiki-559	8537	82537	82751
wiki-56	8837	87281	87401
wiki-560	9929	90638	90928
wiki-561	9976	91747	92045
wiki-562	10426	91333	91627
wiki-563	11259	92789	93013
wiki-564	8417	87153	87405
wiki-565	9861	90104	90432
wiki-566	9457	88908	89178
wiki-567	8926	90531	90723
wiki-568	10396	93942	94246
wiki-569	9689	90406	90774
wiki-57	8561	90349	90435
wiki-570	9334	91709	92033
wiki-571	9809	89023	89425
wiki-572	10708	89850	90204
wiki-573	10178	91672	92018
wiki-574	9837	90796	91046
wiki-575	10216	91339	91603
wiki-576	10394	91266	91476
wiki-577	11545	91529	91719
wiki-578	13660	89725	89795
wiki-579	15284	96199	96261
wiki-58	9044	90201	90297
wiki-580	13984	90135	90245
wiki-581	8115	83087	83253
wiki-582	9513	91462	91780
wiki-583	10242	89962	90290
wiki-584	9483	87089	87297
wiki-585	10094	91349	91701
wiki-586	10400	90569	90875
wiki-587	9545	88786	89048
wiki-588	9578	91710	91976
wiki-589	9143	90848	91100
wiki-59	9931	92891	93025
wiki-590	9760	92253	92491
wiki-591	8824	91961	92133
wiki-592	9336	92434	92724
wiki-593	10138	91087	91403
wiki-594	9815	90236	90622
wiki-595	9715	91188	91512
wiki-596	9780	91088	91350
wiki-597	9912	86300	86566
wiki-598	12817	92455	92591
wiki-599	10339	87938	88292
wiki-6	9387	86365	86501
wiki-60	11049	88669	88809
wiki-600	9577	88778	89074
wiki-601	9958	89381	89701
wiki-602	9864	88805	89081
wiki-603	10073	88565	88739
wiki-604	11336	92478	92742
wiki-605	10513	88769	89051
wiki-606	11184	91189	91581
wiki-607	11020	93019	93353
wiki-608	10597	88911	89251
wiki-609	9136	91753	92005
wiki-61	9047	89631	89771
wiki-610	11522	95633	95901
wiki-611	10341	92360	92744
wiki-612	10649	91129	91387
wiki-613	10204	91218	91534
wiki-614	10398	91649	92073
wiki-615	10785	90612	90900
wiki-616	10110	90004	90308
wiki-617	10316	91533	91823
wiki-618	9933	92036	92336
wiki-619	9904	90113	90429
wiki-62	8443	87096	87238
wiki-620	10322	90895	91153
wiki-621	10162	90177	90575
wiki-622	10242	90919	91181
wiki-623	10509	90549	90831
wiki-624	10896	93969	94255
wiki-625	9639	91037	91353
wiki-626	9757	91874	92198
wiki-627	10018	92487	92783
wiki-628	10261	91377	91807
wiki-629	9806	90741	91059
wiki-63	8730	84909	85043
wiki-630	10413	92744	93126
wiki-631	10848	94142	94428
wiki-632	9747	85919	86137
wiki-633	9881	91653	91905
wiki-634	10743	93092	93300
wiki-635	10320	91046	91418
wiki-636	10132	88854	89214
wiki-637	9629	92122	92440
wiki-638	11082	93572	94100
wiki-639	10106	91145	91469
wiki-64	9016	89875	90001
wiki-640	10031	92296	92548
wiki-641	10202	91725	91989
wiki-642	10098	91826	92034
wiki-643	8909	89591	89869
wiki-644	10518	91227	91561
wiki-645	10085	91544	91826
wiki-646	10868	90871	91157
wiki-647	10202	91599	91861
wiki-648	10404	90151	90445
wiki-649	10421	91362	91694
wiki-65	9389	91036	91212
wiki-650	9478	90595	90869
wiki-651	9937	93173	93417
wiki-652	10237	93198	93496
wiki-653	10690	93143	93387
wiki-654	9430	84664	84844
wiki-655	10437	91481	91739
wiki-656	10796	92692	92936
wiki-657	9775	92778	93038
wiki-658	9948	93751	93975
wiki-659	9652	90382	90722
wiki-66	9025	88005	88109
wiki-660	10499	91841	92171
wiki-661	10781	91852	92152
wiki-662	9827	89506	89786
wiki-663	9490	89686	89908
wiki-664	9613	92482	92736
wiki-665	10355	90876	91158
wiki-666	10083	92679	92935
wiki-667	9310	91036	91352
wiki-668	9239	88868	89150
wiki-669	9475	91220	91492
wiki-67	10848	90821	90925
wiki-670	10738	90833	91077
wiki-671	10658	90447	90785
wiki-672	11722	95205	95487
wiki-673	10709	92369	92635
wiki-674	10735	93232	93610
wiki-675	10230	93614	93932
wiki-676	10476	90342	90602
wiki-677	10194	91809	92065
wiki-678	10207	91949	92229
wiki-679	9440	91034	91306
wiki-68	9994	92590	92718
wiki-680	8521	77689	77985
wiki-681	10156	88244	88506
wiki-682	10014	91045	91359
wiki-683	10024	90382	90732
wiki-684	10197	91809	92091
wiki-685	9180	91009	91291
wiki-686	9557	89430	89692
wiki-687	9840	90581	90881
wiki-688	10086	90010	90362
wiki-689	10130	91312	91606
wiki-69	8292	86518	86648
wiki-690	10232	92429	92761
wiki-691	10298	91806	92174
wiki-692	9508	91187	91565
wiki-693	11313	92570	92902
wiki-694	10046	92055	92351
wiki-695	10014	91278	91616
wiki-696	10678	91377	91709
wiki-697	10170	90585	91023
wiki-698	10506	90797	91149
wiki-699	10272	89305	89659
wiki-7	8765	87049	87171
wiki-70	9476	90485	90615
wiki-700	9898	91250	91582
wiki-701	10230	91275	91633
wiki-702	9399	90617	90885
wiki-703	9910	90903	91327
wiki-704	9929	90499	90909
wiki-705	10236	90993	91357
wiki-706	9660	86861	87231
wiki-707	9892	91057	91397
wiki-708	9967	92496	92846
wiki-709	9925	91570	91836
wiki-71	10787	90390	90508
wiki-710	10142	92030	92296
wiki-711	10259	90942	91240
wiki-712	10294	90812	91216
wiki-713	9764	89309	89639
wiki-714	10316	93270	93546
wiki-715	9654	90625	90905
wiki-716	9732	87595	87901
wiki-717	10429	90958	91278
wiki-718	10457	91426	91750
wiki-719	9723	90810	91096
wiki-72	9015	89232	89328
wiki-720	9936	90788	91168
wiki-721	10206	91086	91432
wiki-722	10399	90997	91357
wiki-723	10733	91435	91759
wiki-724	9656	91431	91829
wiki-725	9964	91151	91479
wiki-726	9987	90920	91282
wiki-727	10365	91632	92018
wiki-728	10211	90511	90875
wiki-729	10041	90339	90681
wiki-73	8630	89294	89442
wiki-730	8731	76059	76413
wiki-731	10058	88810	89060
wiki-732	10092	93023	93283
wiki-733	9920	91133	91449
wiki-734	10209	92454	92696
wiki-735	9716	91614	91952
wiki-736	9451	90118	90458
wiki-737	9718	92983	93249
wiki-738	10728	90772	91178
wiki-739	9894	91329	91697
wiki-74	8959	88037	88209
wiki-740	9540	91073	91383
wiki-741	10940	88605	88999
wiki-742	10489	90862	91306
wiki-743	10205	87351	87629
wiki-744	10536	92050	92406
wiki-745	10565	92343	92713
wiki-746	9497	88325	88497
wiki-747	12109	95011	95187
wiki-748	10923	88057	88379
wiki-749	10625	89921	90221
wiki-75	9006	88745	88893
wiki-750	10021	89938	90234
wiki-751	10715	90793	91107
wiki-752	9476	85461	85675
wiki-753	10454	90998	91288
wiki-754	9375	89916	90226
wiki-755	9760	90611	91053
wiki-756	9357	87542	87918
wiki-757	9416	82078	82362
wiki-758	9623	91200	91574
wiki-759	8866	90232	90592
wiki-76	10347	86796	86914
wiki-760	10346	92218	92646
wiki-761	10400	91729	92033
wiki-762	10333	91910	92272
wiki-763	9161	91614	91938
wiki-764	9663	90028	90410
wiki-765	10264	91437	91819
wiki-766	10894	93047	93299
wiki-767	9909	92007	92285
wiki-768	10583	92629	92921
wiki-769	9547	89799	90193
wiki-77	9203	87893	88035
wiki-770	10347	91449	91853
wiki-771	11893	92979	93253
wiki-772	10076	91969	92281
wiki-773	10349	92446	92842
wiki-774	9731	90245	90489
wiki-775	9894	91816	92160
wiki-776	10878	93704	94024
wiki-777	10112	91697	92003
wiki-778	10884	91367	91713
wiki-779	10562	90143	90499
wiki-78	10828	89193	89301
wiki-780	10699	92278	92588
wiki-781	10168	91403	91697
wiki-782	9844	90498	90802
wiki-783	10348	92844	93124
wiki-784	11070	92657	93021
wiki-785	10129	90219	90551
wiki-786	9869	90166	90516
wiki-787	10416	93165	93481
wiki-788	9909	90627	91087
wiki-789	10272	91129	91435
wiki-79	9218	85974	86072
wiki-790	9436	87733	88007
wiki-791	8410	87637	87877
wiki-792	10808	94618	94860
wiki-793	10576	90835	91145
wiki-794	10371	91666	92082
wiki-795	9794	89001	89355
wiki-796	8514	90883	91161
wiki-797	10320	91917	92311
wiki-798	10189	92860	93272
wiki-799	9957	83879	84113
wiki-8	10546	88095	88207
wiki-80	8762	86852	86982
wiki-800	9817	92628	92852
wiki-801	9251	89345	89599
wiki-802	9231	86434	86632
wiki-803	9824	92703	92907
wiki-804	9416	89895	90191
wiki-805	9787	92564	92880
wiki-806	9625	92152	92470
wiki-807	9590	90263	90605
wiki-808	10029	92370	92748
wiki-809	9837	93067	93369
wiki-81	8947	87884	88016
wiki-810	9303	91380	91654
wiki-811	9635	89108	89438
wiki-812	10465	90866	91136
wiki-813	10012	89867	90183
wiki-814	10591	90292	90798
wiki-815	9780	83234	84936
wiki-816	9418	85036	86296
wiki-817	10414	90046	90624
wiki-818	10564	92424	92832
wiki-819	9463	87742	88676
wiki-82	8330	85893	86069
wiki-820	9609	87803	88609
wiki-821	10115	86079	87339
wiki-822	8553	87869	88755
wiki-823	9805	89717	90531
wiki-824	10058	88153	89273
wiki-825	9433	86783	88063
wiki-826	10232	91886	92404
wiki-827	9871	91834	92328
wiki-828	9503	88603	89363
wiki-829	9698	89804	90152
wiki-83	10876	90967	91165
wiki-830	10137	89759	90381
wiki-831	9751	89659	90381
wiki-832	10650	89606	90184
wiki-833	9774	90081	90639
wiki-834	10284	93741	94073
wiki-835	10016	92122	92552
wiki-836	9989	91049	91373
wiki-837	9835	87403	88043
wiki-838	9967	90795	91217
wiki-839	10011	90430	90834
wiki-84	9728	89679	89859
wiki-840	10573	92649	93091
wiki-841	9172	88774	89154
wiki-842	10417	91616	92082
wiki-843	10177	89838	90242
wiki-844	10102	92151	92441
wiki-845	10083	90599	90985
wiki-846	9750	91073	91483
wiki-847	10160	91183	91601
wiki-848	9365	90422	90778
wiki-849	9948	92033	92439
wiki-85	8813	90915	91001
wiki-850	10449	89581	89941
wiki-851	8732	75851	76235
wiki-852	10647	91909	92289
wiki-853	8871	82664	83012
wiki-854	11805	94082	94438
wiki-855	10302	90924	91398
wiki-856	10284	92103	92527
wiki-857	9077	80648	81142
wiki-858	10693	90838	91186
wiki-859	10158	91697	92031
wiki-86	8599	87569	88065
wiki-860	9293	89016	89454
wiki-861	10577	90668	91050
wiki-862	10465	90559	91037
wiki-863	10169	91310	91686
wiki-864	10069	90984	91440
wiki-865	10196	89940	90352
wiki-866	10402	93116	93434
wiki-867	10403	89402	89970
wiki-868	10537	91457	91831
wiki-869	10592	91189	91763
wiki-87	8932	85484	85598
wiki-870	11555	95190	95474
wiki-871	9603	89558	90700
wiki-872	10461	92444	92732
wiki-873	10210	91292	92538
wiki-874	10243	91998	92854
wiki-875	9112	85975	86465
wiki-876	11044	90233	91449
wiki-877	9102	90696	91902
wiki-878	9093	90132	92360
wiki-879	9378	91901	93473
wiki-88	9365	89555	89629
wiki-880	9534	92066	93546
wiki-881	10045	92608	93180
wiki-882	9159	87878	89704
wiki-883	11062	91916	93366
wiki-884	10309	91191	92987
wiki-885	10890	93158	94744
wiki-886	10101	89739	91721
wiki-887	9868	91714	93334
wiki-888	10823	93371	93959
wiki-889	11086	90529	93311
wiki-89	8905	88904	88998
wiki-890	10781	90547	92233
wiki-891	10603	91863	92269
wiki-892	10104	93770	94028
wiki-893	9638	89366	89752
wiki-894	10128	91408	91618
wiki-895	10328	88976	89412
wiki-896	9938	90521	90825
wiki-897	10268	92556	93372
wiki-898	9969	93793	94633
wiki-899	9779	92692	94502
wiki-9	9664	93587	93689
wiki-90	10323	93190	93318
wiki-900	9933	92658	93768
wiki-901	10361	91806	92458
wiki-902	9993	91356	92236
wiki-903	9686	90208	90572
wiki-904	10199	90207	90621
wiki-905	10285	93058	93518
wiki-906	10327	90516	91076
wiki-907	9680	90843	91483
wiki-908	9156	92231	92543
wiki-909	10138	92824	93166
wiki-91	9315	91646	91768
wiki-910	10711	92696	93164
wiki-911	11048	93995	94587
wiki-912	10892	89799	91749
wiki-913	10630	92240	93374
wiki-914	10140	92642	92966
wiki-915	10116	89070	89404
wiki-916	10231	91968	92246
wiki-917	10337	92751	93477
wiki-918	10603	92229	92547
wiki-919	9723	91373	91627
wiki-92	8222	88458	88592
wiki-920	10058	86878	87184
wiki-921	9794	91473	91761
wiki-922	9839	91607	92003
wiki-923	11003	91914	92252
wiki-924	11001	92923	93261
wiki-925	10885	89679	89987
wiki-926	9626	89430	89828
wiki-927	9892	91986	92362
wiki-928	9984	88503	89203
wiki-929	10183	90964	91302
wiki-93	8960	89753	89959
wiki-930	10032	91242	91620
wiki-931	10949	92323	92681
wiki-932	10808	90114	90532
wiki-933	10994	92628	93064
wiki-934	10732	93892	94244
wiki-935	11095	92964	93412
wiki-936	12659	94988	95322
wiki-937	10358	90260	90600
wiki-938	10434	91081	91501
wiki-939	10630	91844	92248
wiki-94	8676	91038	91200
wiki-940	9727	89272	89596
wiki-941	10771	92262	92640
wiki-942	10109	92427	92793
wiki-943	9619	92875	93193
wiki-944	9681	91568	91876
wiki-945	10069	90642	91056
wiki-946	9787	91330	91688
wiki-947	9898	90848	91198
wiki-948	9752	91082	91482
wiki-949	9965	93260	93542
wiki-95	8890	88985	89081
wiki-950	9587	90299	90643
wiki-951	10606	91880	92328
wiki-952	10730	92407	92747
wiki-953	10042	88512	88906
wiki-954	10259	91167	91547
wiki-955	9579	85872	86860
wiki-956	10383	92627	92963
wiki-957	11259	92378	92902
wiki-958	10884	91176	91880
wiki-959	9529	91990	92338
wiki-96	8904	89752	89882
wiki-960	10575	93356	93678
wiki-961	10062	91361	91721
wiki-962	8850	89988	90250
wiki-963	10447	91861	92365
wiki-964	13080	91011	92459
wiki-965	10906	86206	86786
wiki-966	11599	94593	94833
wiki-967	10742	92105	92505
wiki-968	10684	93000	93398
wiki-969	9643	90379	90739
wiki-97	11741	83679	83911
wiki-970	9606	87728	88202
wiki-971	10310	95401	95655
wiki-972	10948	93052	93496
wiki-973	9988	92197	92567
wiki-974	9889	91332	91628
wiki-975	9720	89309	90231
wiki-976	8884	84173	84875
wiki-977	9194	89232	89914
wiki-978	10590	92060	92540
wiki-979	10275	90472	90882
wiki-98	13474	85321	85621
wiki-980	9735	90971	91387
wiki-981	10018	90512	90944
wiki-982	10256	91752	92198
wiki-983	10061	89873	90285
wiki-984	10969	91401	91879
wiki-985	12415	85390	87284
wiki-986	12365	89641	91703
wiki-987	10783	91379	92181
wiki-988	9923	91381	91785
wiki-989	11267	92907	93275
wiki-99	10421	89141	89299
wiki-990	10018	91897	92263
wiki-991	10218	91491	92011
wiki-992	10086	87603	88207
wiki-993	10176	90896	91214
wiki-994	10408	91718	92142
wiki-995	9945	92604	93008
wiki-996	11243	93820	94244
wiki-997	10639	92390	92850
wiki-998	10135	90968	91404
wiki-999	10913	92196	92508
