subtask	score
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-9	4.974191356513206
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.949547019837717
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.051235472109033
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.933063944192307
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.009226620851669
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.024300750554852
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.0362273064879
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.947002814027303
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.017318454824572
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.016271352063372
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.0191730955956375
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.935163440214243
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.009214268613299
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.876842476506448
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-3	4.96906925761119
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-4	4.987644592061535
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.003211481101032
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.909166983008676
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.019383831732009
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-8	4.976545334331664
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.014419592097489
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.962195827836372
